,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
4013,Nc1ccccc1Br,0,0,0,2.53,['2.53'],0
4014,Nc1ccccc1I,0,0,0,2.58,['2.58'],0
4015,Nc1ccccc1[N+](=O)[O-],0,0,0,-0.26,['-0.26'],0
4016,Nc1ccccc1S(N)(=O)=O,0,0,0,1.00,['1.00'],0
4017,Nc1ccccc1S(=O)(=O)[O-],0,0,0,2.46,['2.46'],0
4018,Clc1ccccc1N1CC[NH2+]CC1,0,0,0,9.13,['9.13'],0
4019,Clc1ccccc1[NH+]=C1NCCN1,0,0,0,9.15,['9.15'],0
4020,N#CC(C#N)=NNc1ccccc1Br,0,0,0,6.35,['6.35'],0
4021,N#CC(C#N)=NNc1ccccc1Cl,0,0,0,5.83,['5.83'],0
4022,N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],0,0,0,5.80,['5.80'],0
4023,Nc1ccc(S(=O)(=O)[N-]c2ccccc2Cl)cc1,0,0,0,8.30,['8.30'],0
4024,Nc1ccc(S(=O)(=O)[N-]c2ccccc2[N+](=O)[O-])cc1,0,0,0,7.37,['7.37'],0
4025,Oc1ccccc1Br,0,0,0,8.34,['8.34'],0
4026,Oc1ccccc1I,0,0,0,8.44,['8.44'],0
4027,O=C([O-])COc1ccccc1Br,0,0,0,3.12,['3.12'],0
4028,O=C([O-])COc1ccccc1Cl,0,0,0,3.05,['3.05'],0
4029,O=C([O-])COc1ccccc1F,0,0,0,3.09,['3.09'],0
4030,O=C([O-])COc1ccccc1I,0,0,0,3.17,['3.17'],0
4031,Brc1ccccc1-c1nnn[n-]1,0,0,0,4.22,['4.22'],0
4032,Clc1ccccc1-c1nnn[n-]1,0,0,0,4.24,['4.24'],0
4033,O=C([O-])c1ccccc1-c1ccc(Br)cc1,0,0,0,3.65,['3.65'],0
4034,O=C([O-])c1ccccc1-c1ccc(C(F)(F)F)cc1,0,0,0,3.83,['3.83'],0
4035,O=C([O-])c1ccccc1-c1ccc(Cl)cc1,0,0,0,3.29,['3.29'],0
4036,NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,0,0,0,6.60,['6.60'],0
4037,O=C([O-])C#Cc1ccccc1,0,0,0,2.23,['2.23'],0
4038,[NH3+]C(=CC(=S)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,0,0,0,11.80,['11.80'],0
4039,[NH3+]C(=CC(=S)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,0,0,0,11.60,['11.60'],0
4040,[NH3+]C(=CC(=S)C(F)(F)C(F)F)c1ccccc1,0,0,0,11.38,['11.38'],0
4041,[NH3+]C(=CC(=S)C(F)(F)F)c1ccccc1,0,0,0,11.36,['11.36'],0
4042,FC(F)(F)C(=S)C=C(Nc1ccccc1)c1ccccc1,0,0,0,9.10,['9.10'],0
4043,O=C([O-])C1CCC[NH+](CCC=C(c2ccccc2)c2ccccc2)C1,0,0,0,3.32,['3.32'],0
4044,Clc1ccc(CC(=CC[NH+]2CCCC2)c2ccccc2)cc1,0,0,0,8.80,['8.80'],0
4045,N=C(c1ccccc1)c1c(O)cc(O)cc1O,0,0,0,5.20,['5.20'],0
4046,N=C(c1ccccc1)c1ccc(O)cc1,0,0,0,6.45,['6.45'],0
4047,N=C(c1ccccc1)c1ccc(O)cc1O,0,0,0,5.00,['5.00'],0
4048,N=C(c1ccccc1)c1cccc(Cl)c1,0,0,0,5.69,['5.69'],0
4049,N=C(c1ccccc1)c1cccc(O)c1,0,0,0,7.08,['7.08'],0
4050,N=C(c1ccccc1)c1ccccc1,0,0,0,7.18,['7.18'],0
4051,N=C(c1ccccc1)c1ccccc1Cl,0,0,0,5.59,['5.59'],0
4052,N=C(c1ccccc1)c1ccccc1O,0,0,0,5.00,['5.00'],0
4053,NC(=[NH2+])NN=C(c1ccccc1)c1cccs1,0,0,0,8.50,['8.50'],0
4054,O=C(C(=NO)c1ccccc1)c1ccccc1,0,0,0,9.60,['9.60'],0
4055,ON=C(c1ccccc1)c1ccccc1,0,0,0,10.70,['10.70'],0
4056,ON=C(c1ccccc1)c1nc2ccccc2s1,0,0,0,8.07,['8.07'],0
4057,O=C(C1=C([O-])C(=O)c2ccccc2C1=O)c1ccccc1,0,0,0,2.17,['2.17'],0
4058,O=C([O-])C=CC(=O)c1ccccc1,0,0,0,3.50,['3.50'],0
4059,O=C(C=NO)c1ccccc1,0,0,0,7.00,['7.00'],0
4060,O=C(CC(=O)c1ccccc1)c1ccccc1,0,0,0,9.20,['9.20'],0
4061,O=C(CCCc1c[nH]cn1)c1ccccc1,0,0,0,7.35,['7.35'],0
4062,O=C(CC[NH+]1CCCCC1)c1ccccc1,0,0,0,9.61,['9.61'],0
4063,[NH3+]CC(=O)c1ccccc1,0,0,0,8.16,['8.16'],0
4064,O=C(c1ccccc1)N1CC[NH2+]CC1,0,0,0,7.75,['7.75'],0
4065,NC(=[NH2+])NC(=O)c1ccccc1,0,0,0,6.96,['6.96'],0
4066,O=C(NC1CC[NH+](CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0,0,0,7.70,['7.70'],0
4067,O=C(CNC(=O)c1ccccc1)NO,0,0,0,8.80,['8.80'],0
4068,O=C([O-])CNC(=O)c1ccccc1,0,0,0,3.64,['3.64'],0
4069,[NH3+]CCCCNC(=O)c1ccccc1,0,0,0,10.34,['10.34'],0
4070,[NH3+]CCCNC(=O)c1ccccc1,0,0,0,9.92,['9.92'],0
4071,O=C(NCCCOc1cccc(C[NH+]2CCCCC2)c1)c1ccccc1,0,0,0,9.00,['9.00'],0
4072,[NH3+]CCNC(=O)c1ccccc1,0,0,0,9.12,['9.12'],0
4073,NC(=[NH2+])NNC(=O)c1ccccc1,0,0,0,7.94,['7.94'],0
4074,O=C(NO)c1ccccc1,0,0,0,8.75,['8.75'],0
4075,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,0,0,0,8.32,['8.32'],0
4076,Nc1ccc(S(=O)(=O)[N-]C(=O)c2ccccc2)cc1,0,0,0,4.57,['4.57'],0
4077,O=C(Nc1n[nH]c(NC(=O)c2ccccc2)n1)c1ccccc1,0,0,0,10.21,['10.21'],0
4078,Nc1ccc(OC(=O)c2ccccc2)cc1,0,0,0,2.17,['2.17'],0
4079,O=C(c1ccccc1)c1ccc([N-]S(=O)(=O)C(F)(F)F)cc1,0,0,0,3.22,['3.22'],0
4080,O=C(c1ccccc1)c1ccc(-c2ccccc2C(=O)[O-])cc1,0,0,0,3.30,['3.30'],0
4081,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)[O-],0,0,0,3.49,['3.49'],0
4082,O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,0,0,0,6.90,['6.90'],0
4083,NC(=CC(=S)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0,9.70,['9.70'],0
4084,NC(=CC(=S)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)F,0,0,0,9.80,['9.80'],0
4085,NC(=CC(=S)c1ccccc1)C(F)(F)C(F)F,0,0,0,9.80,['9.80'],0
4086,NC(=CC(=S)c1ccccc1)C(F)(F)F,0,0,0,9.29,['9.29'],0
4087,NC(=CC(=S)c1ccccc1)C(F)F,0,0,0,10.00,['10.00'],0
4088,O=C([O-])C(Br)c1ccccc1,0,0,0,2.21,['2.21'],0
4089,O=C([O-])C(O)c1ccccc1,0,0,0,3.40,['3.40'],0
4090,O=C([O-])C(Cl)C(O)c1ccccc1,0,0,0,2.61,['2.61'],0
4091,O=C([O-])C(c1ccccc1)C(C(=O)[O-])c1ccccc1,0,0,0,3.53,['3.53'],0
4092,O=C([O-])CC(c1ccccc1)(c1ccccc1)c1ccccc1,0,0,0,6.84,['6.84'],0
4093,O=C([O-])CC(O)c1ccccc1,0,0,0,4.40,['4.40'],0
4094,NC(=O)C(CCC[NH+]1CC2CCC(CC2)C1)(c1ccccc1)c1ccccn1,0,0,0,4.68,['4.68'],0
4095,[NH3+]CCC(c1ccccc1)c1ccccn1,0,0,0,9.88,['9.88'],0
4096,NC(=O)C(CC[NH+]1C2CCC1CC2)(c1ccccc1)c1ccccn1,0,0,0,9.95,['9.95'],0
4097,NC(=O)C(CC[NH+]1CC2CCC(CC2)C1)(c1ccccc1)c1ccccn1,0,0,0,4.74,['4.74'],0
4098,N#CC(CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1,0,0,0,8.02,['8.02'],0
4099,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0,0,0,8.80,['8.80'],0
4100,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,0,0,0,8.70,['8.70'],0
4101,c1ccc(C(CC[NH+]2CCCCC2)c2ccccc2)cc1,0,0,0,8.91,['8.91'],0
4102,N#CC(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccc1,0,0,0,6.04,['6.04'],0
4103,NC(=O)C(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccn1,0,0,0,6.86,['6.86'],0
4104,[NH3+]CC(O)c1ccccc1,0,0,0,8.90,['8.90'],0
4105,OC(CNc1ccccn1)c1ccccc1,0,0,0,5.85,['5.85'],0
4106,O=C(NO)C(CO)c1ccccc1,0,0,0,9.09,['9.09'],0
4107,O=C(OC1CC2CCC(C1)[NH2+]2)C(CO)c1ccccc1,0,0,0,10.28,['10.28'],0
4108,Nc1ccc(C(O)(c2ccccc2)c2ccc(N)cc2)cc1,0,0,0,5.38,['5.38'],0
4109,Oc1ccc(C(c2ccccc2)c2ccc(O)cc2)cc1,0,0,0,9.58,['9.58'],0
4110,OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,0,0,0,2.50,['2.50'],0
4111,O=C([O-])C(O)(c1ccccc1)c1ccccc1,0,0,0,3.05,['3.05'],0
4112,OC(c1ccccc1)(c1ccccc1)C1CCCC[NH2+]1,0,0,0,9.71,['9.71'],0
4113,O=C([O-])C(c1ccccc1)(c1ccccc1)c1ccccc1,0,0,0,3.96,['3.96'],0
4114,O=C([O-])CSC(c1ccccc1)(c1ccccc1)c1ccccc1,0,0,0,4.30,['4.30'],0
4115,OC(c1ccccc1)(c1ccccc1)c1ccccn1,0,0,0,3.90,['3.90'],0
4116,O=C(CC[NH+]1CCCCC1)C(c1ccccc1)c1ccccc1,0,0,0,9.45,['9.45'],0
4117,O=C(CC[NH+]1CCOCC1)C(c1ccccc1)c1ccccc1,0,0,0,6.39,['6.39'],0
4118,O=C([O-])C(c1ccccc1)c1ccccc1,0,0,0,3.94,['3.94'],0
4119,c1ccc(C(C2=[NH+]CCN2)c2ccccc2)cc1,0,0,0,9.78,['9.78'],0
4120,c1ccc(C(c2ccccc2)N2CCCN3CC[NH+]=C32)cc1,0,0,0,10.98,['10.98'],0
4121,[NH2+]=C1NCCCN1C(c1ccccc1)c1ccccc1,0,0,0,12.30,['12.30'],0
4122,NC(=O)N1CCN(C(c2ccccc2)c2ccccc2)C1=[NH2+],0,0,0,7.82,['7.82'],0
4123,c1ccc(C(c2ccccc2)N2CCN3CCC[NH+]=C32)cc1,0,0,0,11.17,['11.17'],0
4124,[NH2+]=C1NCCN1C(c1ccccc1)c1ccccc1,0,0,0,10.98,['10.98'],0
4125,c1ccc(C([NH+]=C2NCCCN2)c2ccccc2)cc1,0,0,0,12.31,['12.31'],0
4126,c1ccc(C([NH+]=C2NCCN2)c2ccccc2)cc1,0,0,0,11.09,['11.09'],0
4127,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,0,0,0,7.90,['7.90'],0
4128,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0,0,0,8.54,['8.54'],0
4129,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,0,0,0,4.77,['4.77'],0
4130,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0,0,0,4.60,['4.60'],0
4131,Nc1ccc(S(=O)(=O)N2C(=O)[N-]C(=O)C2(c2ccccc2)c2ccccc2)cc1,0,0,0,5.13,['5.13'],0
4132,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc([O-])cc1,0,0,0,5.20,['5.20'],0
4133,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,0,0,0,4.90,['4.90'],0
4134,O=C1NC(=S)NC1(c1ccccc1)c1ccccc1,0,0,0,7.69,['7.69'],0
4135,c1ccc(C2(c3ccccc3)CN3CCCNC3=[NH+]2)cc1,0,0,0,10.86,['10.86'],0
4136,c1ccc(C2(c3ccccc3)CN3CCNC3=[NH+]2)cc1,0,0,0,8.64,['8.64'],0
4137,c1ccc(C2(c3ccccc3)C[NH+]=C3NCCCN32)cc1,0,0,0,10.75,['10.75'],0
4138,c1ccc(C2(c3ccccc3)C[NH+]=C3NCCN32)cc1,0,0,0,8.95,['8.95'],0
4139,c1ccc(C23CCC[NH+]2CCO3)cc1,0,0,0,9.06,['9.06'],0
4140,O=C1C2(c3ccccc3)C[NH+](CCO)CC1(c1ccccc1)C[NH+](CCO)C2,0,0,0,9.22,['9.22'],0
4141,O=C1C2(c3ccccc3)C[NH2+]CC1(c1ccccc1)C[NH2+]C2,0,0,0,10.25,['10.25'],0
4142,O=C1C([O-])=C(c2ccccc2)C(=O)c2ccccc21,0,0,0,4.35,['4.35'],0
4143,C1=C(c2ccccc2)[NH2+]CC1,0,0,0,6.77,['6.77'],0
4144,C1=C(c2ccccc2)C2CC[NH+]1CC2,0,0,0,9.10,['9.10'],0
4145,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1CC(O)CO,0,0,0,2.36,['2.36'],0
4146,N#Cc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,0,0,0,2.88,['2.88'],0
4147,O=C1CN=C(c2ccccc2)c2cc(C(F)(F)F)ccc2N1,0,0,0,3.25,['3.25'],0
4148,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0,0,0,3.48,['3.48'],0
4149,O=C1CN=C(c2ccccc2)c2cc(F)ccc2N1,0,0,0,3.52,['3.52'],0
4150,Nc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,0,0,0,4.51,['4.51'],0
4151,O=C1CN=C(c2ccccc2)c2ccccc2N1,0,0,0,4.17,['4.17'],0
4152,c1ccc(C2=[NH+]CCCN2)cc1,0,0,0,12.80,['12.80'],0
4153,c1ccc(C2=[NH+]CCN2)cc1,0,0,0,9.90,['9.90'],0
4154,O=C1[N-]C(=O)C(c2ccccc2)C1=O,0,0,0,3.28,['3.28'],0
4155,O=C1CC(=O)C(c2ccccc2)N1,0,0,0,5.78,['5.78'],0
4156,O=C1CC(=O)C(c2ccccc2)O1,0,0,0,3.22,['3.22'],0
4157,O=c1[c-](-c2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,3.30,['3.30'],0
4158,NC1=[NH+]C(=O)C(c2ccccc2)O1,0,0,0,10.50,['10.50'],0
4159,O=C1NC(=O)C(c2ccccc2)N1,0,0,0,8.89,['8.89'],0
4160,O=C1[N-]C(=O)C(c2ccccc2)O1,0,0,0,5.46,['5.46'],0
4161,O=C1c2ccccc2C(=O)C1c1ccccc1,0,0,0,5.26,['5.26'],0
4162,[NH3+]C1CC1c1ccccc1,0,0,0,8.20,['8.20'],0
4163,c1ccc(C2CCC[NH2+]2)cc1,0,0,0,9.60,['9.60'],0
4164,c1ccc(C2C[NH+]3CCC2CC3)cc1,0,0,0,10.23,['10.23'],0
4165,O=C1CS(=O)(=O)C(c2ccccc2)N1,0,0,0,3.00,['3.00'],0
4166,c1ccc(C2[NH+]=C3NCCCN3c3ccccc32)cc1,0,0,0,10.79,['10.79'],0
4167,c1ccc(C2[NH+]=C3NCCN3c3ccccc32)cc1,0,0,0,9.08,['9.08'],0
4168,c1ccc(C2c3ccccc3[NH+]=C3NCCCN32)cc1,0,0,0,9.30,['9.30'],0
4169,OCCN1CCCN2C1=[NH+]c1ccccc1C2c1ccccc1,0,0,0,8.44,['8.44'],0
4170,c1ccc(C2c3ccccc3[NH+]=C3NCCN32)cc1,0,0,0,7.92,['7.92'],0
4171,O=C(C=Cc1ccccc1)N1CCCCC1,0,0,0,9.21,['9.21'],0
4172,O=C([O-])C=Cc1ccccc1,0,0,0,4.73,['4.73'],0
4173,NC(=[NH2+])NN=Cc1ccccc1,0,0,0,8.75,['8.75'],0
4174,NC(=O)NN=Cc1ccccc1,0,0,0,-1.05,['-1.05'],0
4175,NC(Cc1ccccc1)=[NH+]O,0,0,0,5.20,['5.20'],0
4176,O=C(Cc1ccccc1)C(C[NH+]1CCCCC1)c1ccccc1,0,0,0,9.11,['9.11'],0
4177,O=C(Cc1ccccc1)C(C[NH+]1CCOCC1)c1ccccc1,0,0,0,6.17,['6.17'],0
4178,O=C(Cc1ccccc1)NO,0,0,0,9.19,['9.19'],0
4179,NS(=O)(=O)NC(=O)Cc1ccccc1,0,0,0,5.42,['5.42'],0
4180,NC(=[NH+]O)C([NH3+])Cc1ccccc1,0,0,0,7.06,['7.06'],0
4181,NC(=O)C([NH3+])Cc1ccccc1,0,0,0,7.22,['7.22'],0
4182,NC(=O)CNC(=O)C([NH3+])Cc1ccccc1,0,0,0,6.72,['6.72'],0
4183,NNC(=O)C([NH3+])Cc1ccccc1,0,0,0,7.06,['7.06'],0
4184,O=C([O-])C(Br)Cc1ccccc1,0,0,0,2.78,['2.78'],0
4185,O=C([O-])C(O)Cc1ccccc1,0,0,0,3.73,['3.73'],0
4186,NC(=S)C([NH3+])Cc1ccccc1,0,0,0,7.15,['7.15'],0
4187,O=C([O-])C(Cc1ccccc1)Cc1ccccc1,0,0,0,4.57,['4.57'],0
4188,[NH3+]C(Cc1ccccc1)Cc1ccccc1,0,0,0,9.31,['9.31'],0
4189,Clc1ccc(C[NH2+]C(Cc2ccccc2)Cc2ccccc2)cc1,0,0,0,6.10,['6.10'],0
4190,O=[N+]([O-])c1ccc(C[NH2+]C(Cc2ccccc2)Cc2ccccc2)cc1,0,0,0,7.70,['7.70'],0
4191,O=C(Oc1ccc(C[NH2+]C(Cc2ccccc2)Cc2ccccc2)cc1)c1ccccc1,0,0,0,6.65,['6.65'],0
4192,c1ccc(C[NH2+]C(Cc2ccccc2)Cc2ccccc2)cc1,0,0,0,6.50,['6.50'],0
4193,c1ccc(CC23CCC[NH+]2CCO3)cc1,0,0,0,9.27,['9.27'],0
4194,O=C1C([O-])=C(Cc2ccccc2)C(=O)c2ccccc21,0,0,0,4.90,['4.90'],0
4195,C1=C(Cc2ccccc2)[NH2+]CC1,0,0,0,7.06,['7.06'],0
4196,c1ccc(CC2=[NH+]CCCN2)cc1,0,0,0,13.01,['13.01'],0
4197,c1ccc(CC2=[NH+]CCN2)cc1,0,0,0,10.30,['10.30'],0
4198,O=C1[N-]C(=O)C(Cc2ccccc2)S1,0,0,0,6.40,['6.40'],0
4199,c1ccc(CC2CCC[NH2+]2)cc1,0,0,0,10.31,['10.31'],0
4200,c1ccc(CCC(CCc2ccccc2)[NH2+]Cc2ccccc2)cc1,0,0,0,7.50,['7.50'],0
4201,c1ccc(CCC([NH2+]Cc2ccccc2)c2ccccc2)cc1,0,0,0,6.80,['6.80'],0
4202,O=C([O-])CCCc1ccccc1,0,0,0,4.76,['4.76'],0
4203,O=c1[c-](CCCc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,4.80,['4.80'],0
4204,[NH3+]CCCCCc1ccccc1,0,0,0,10.50,['10.50'],0
4205,[NH3+]CCCCc1ccccc1,0,0,0,10.39,['10.39'],0
4206,[NH3+]CCCc1ccccc1,0,0,0,10.24,['10.24'],0
4207,c1ccc(CCNc2ncnc3[nH]ncc23)cc1,0,0,0,4.34,['4.34'],0
4208,O=C([O-])CSCCc1ccccc1,0,0,0,3.79,['3.79'],0
4209,c1ccc(C[NH+](CC2CCCCC2)CC2CCCCC2)cc1,0,0,0,7.70,['7.70'],0
4210,c1ccc(CN(CC[NH+]2CCCC2)c2ccccc2)cc1,0,0,0,7.95,['7.95'],0
4211,NC(=O)c1nc[nH]c1N=NN(CCO)Cc1ccccc1,0,0,0,4.24,['4.24'],0
4212,Brc1cccc(Br)c1N(Cc1ccccc1)C1=[NH+]CCN1,0,0,0,10.40,['10.40'],0
4213,O=C1CC(=O)N(Cc2ccccc2)C1,0,0,0,6.00,['6.00'],0
4214,c1ccc(C[NH+]2CCCC2)cc1,0,0,0,9.51,['9.51'],0
4215,O=C(C[NH+]1CCCC1)NCc1ccccc1,0,0,0,8.27,['8.27'],0
4216,O=C(C[NH+]1CCCCC1)NCc1ccccc1,0,0,0,7.71,['7.71'],0
4217,O=C(C[NH+]1CCOCC1)NCc1ccccc1,0,0,0,4.98,['4.98'],0
4218,c1ccc(C[NH2+]CC(c2ccccc2)c2ccccc2)cc1,0,0,0,7.60,['7.60'],0
4219,Oc1ccc(NCc2ccccc2)cc1,0,0,0,5.10,['5.10'],0
4220,c1ccc(CNc2nnc(-c3ccccc3)s2)cc1,0,0,0,2.50,['2.50'],0
4221,O=C(OCc1ccccc1)n1c(=O)[nH]cc(F)c1=O,0,0,0,8.50,['8.50'],0
4222,Nc1nc(OCc2ccccc2)c2nccnc2n1,0,0,0,3.59,['3.59'],0
4223,Oc1ccc(OCc2ccccc2)cc1,0,0,0,10.47,['10.47'],0
4224,O=c1ccccn1OCc1ccccc1,0,0,0,-1.70,['-1.70'],0
4225,NC(=O)NS(=O)(=O)Cc1ccccc1,0,0,0,5.09,['5.09'],0
4226,O=C([O-])CSCc1ccccc1,0,0,0,3.73,['3.73'],0
4227,O=C([O-])CCSCc1ccccc1,0,0,0,4.46,['4.46'],0
4228,ON=Cc1n(COCc2ccccc2)cc[n+]1Cc1ccccc1,0,0,0,7.93,['7.93'],0
4229,O=c1c(Cc2ccccc2)c(-c2ccccc2)[nH]n1-c1ccccc1,0,0,0,7.60,['7.60'],0
4230,O=c1[nH][nH]c(Cc2ccccc2)c1-c1ccccc1,0,0,0,7.70,['7.70'],0
4231,Nc1nnnn1Cc1ccccc1,0,0,0,1.44,['1.44'],0
4232,ClCCN(CCCl)c1ccccc1,0,0,0,3.26,['3.26'],0
4233,O=NN(O)c1ccccc1,0,0,0,4.20,['4.20'],0
4234,O=c1[c-](CCS(=O)c2ccccc2)c(=O)n(-c2ccc(O)cc2)n1-c1ccccc1,0,0,0,3.10,['3.10'],0
4235,O=c1[c-](CCSc2ccccc2)c(=O)n(-c2ccc(O)cc2)n1-c1ccccc1,0,0,0,4.10,['4.10'],0
4236,O=c1[c-](C2CCCC2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,5.20,['5.20'],0
4237,O=c1[c-](C2CCCCC2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,5.70,['5.70'],0
4238,O=c1[c-](CCCSc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,4.20,['4.20'],0
4239,O=c1[c-](CCOc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,4.20,['4.20'],0
4240,O=c1[c-](CCS(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,2.95,['2.95'],0
4241,O=c1[c-](CCSc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,4.05,['4.05'],0
4242,NC1=[NH+]N(c2ccccc2)C(=O)C1,0,0,0,1.20,['1.20'],0
4243,O=c1[cH-]c(=O)n(-c2ccccc2)n1-c1ccccc1,0,0,0,4.60,['4.60'],0
4244,O=C1CC(=O)N(c2ccccc2)O1,0,0,0,3.63,['3.63'],0
4245,c1ccc(N2CCCC2)cc1,0,0,0,4.30,['4.30'],0
4246,c1ccc(N2CC[NH2+]CC2)cc1,0,0,0,9.02,['9.02'],0
4247,O=C(CCC[NH+]1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,0,0,0,8.70,['8.70'],0
4248,O=C1NCN(c2ccccc2)C12CC[NH+](CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,0,0,0,8.66,['8.66'],0
4249,NC(N)=[NH+]c1ccccc1,0,0,0,10.77,['10.77'],0
4250,NC(NN=Cc1ccc2ccccc2n1)=[NH+]c1ccccc1,0,0,0,7.52,['7.52'],0
4251,c1ccc([NH+]=C2NCCN2)cc1,0,0,0,10.23,['10.23'],0
4252,Clc1ccc(C=Nc2ccccc2)cc1,0,0,0,2.80,['2.80'],0
4253,Nc1ccc(N=Nc2ccccc2)cc1,0,0,0,2.82,['2.82'],0
4254,O=[N+]([O-])c1ccc(N=Nc2ccccc2)cc1,0,0,0,-3.47,['-3.47'],0
4255,c1ccc(N=Nc2ccccc2)cc1,0,0,0,-2.48,['-2.48'],0
4256,c1ccc(N=Nc2ccccn2)cc1,0,0,0,2.00,['2.00'],0
4257,c1ccc(N=Nc2cc[nH+]cc2)cc1,0,0,0,3.50,['3.50'],0
4258,NC(=[NH2+])Nc1ccccc1,0,0,0,10.77,['10.77'],0
4259,Nc1nc(N)nc(NC(=[NH2+])Nc2ccccc2)n1,0,0,0,8.20,['8.20'],0
4260,O=C(Nc1ccccc1)C1CNCC[NH2+]1,0,0,0,8.00,['8.00'],0
4261,O=C(C[NH+]1CCCCC1)Nc1ccccc1,0,0,0,7.89,['7.89'],0
4262,O=C([N-]S(=O)(=O)c1ccc(Cl)cc1)Nc1ccccc1,0,0,0,3.87,['3.87'],0
4263,O=C([N-]S(=O)(=O)c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,0,0,0,3.55,['3.55'],0
4264,O=C([N-]S(=O)(=O)c1ccccc1)Nc1ccccc1,0,0,0,4.02,['4.02'],0
4265,O=C(Nc1ccccc1)Nc1ccc(CC(C[NH+]2CCCCC2)c2ccc(NC(=O)Nc3ccccc3)cc2)cc1,0,0,0,7.99,['7.99'],0
4266,O=C(Nc1ccccc1)c1c(O)cccc1O,0,0,0,6.30,['6.30'],0
4267,O=C(Nc1ccccc1)c1ccc(O)cc1O,0,0,0,6.80,['6.80'],0
4268,O=C(Nc1ccccc1)c1ccccc1O,0,0,0,7.37,['7.37'],0
4269,S=C(Nc1ccccc1)Nc1ccccc1,0,0,0,11.40,['11.40'],0
4270,c1ccc(NC2CCCC2)cc1,0,0,0,5.30,['5.30'],0
4271,c1ccc(NC2CCCCC2)cc1,0,0,0,5.60,['5.60'],0
4272,C(=CC=Nc1ccccc1)C=CNc1ccccc1,0,0,0,8.52,['8.52'],0
4273,O=S(=O)([O-])CCCNc1ccccc1,0,0,0,4.85,['4.85'],0
4274,OCCNc1ccccc1,0,0,0,4.06,['4.06'],0
4275,O=S(=O)([O-])CCNc1ccccc1,0,0,0,3.80,['3.80'],0
4276,Oc1ncnc2ncc(CNc3ccccc3)nc12,0,0,0,7.93,['7.93'],0
4277,N#CC(C#N)=NNc1ccccc1,0,0,0,6.55,['6.55'],0
4278,NC(=[NH2+])NNc1ccccc1,0,0,0,8.26,['8.26'],0
4279,S=C(N=Nc1ccccc1)NNc1ccccc1,0,0,0,4.65,['4.65'],0
4280,O=P([O-])([O-])c1ccc(NNc2ccccc2)cc1,0,0,0,7.54,['7.54'],0
4281,O=S(=O)([N-]c1ccccc1)C(F)(F)F,0,0,0,4.45,['4.45'],0
4282,O=S(=O)(Nc1ccccc1)[C-](F)F,0,0,0,6.19,['6.19'],0
4283,O=S(=O)(CF)Nc1ccccc1,0,0,0,7.57,['7.57'],0
4284,c1ccc(Nc2ncnc3[nH]ncc23)cc1,0,0,0,3.88,['3.88'],0
